Dates;age_group;InfectadosNoVacunados;InfectadosPrimeraDosis;InfectadosEsquemaCompleto;InfectadosDosisRefuerzo;InfectadosTotal;HospitalizadosNoVacunados;HospitalizadosPrimeraDosis;HospitalizadosEsquemaCompleto;HospitalizadosDosisRefuerzo;HospitalizadosTotal;MuertesNoVacunados;MuertesPrimeraDosis;MuertesEsquemaCompleto;MuertesDosisRefuerzo;MuertesTotal
6/10/2020;70-80+;334;0;0;0;334;156;0;0;0;156;124;0;0;0;124
7/10/2020;0-19;762;0;0;0;762;10;0;0;0;10;2;0;0;0;2
7/10/2020;20-39;4055;0;0;0;4055;51;0;0;0;51;6;0;0;0;6
7/10/2020;40-49;1460;0;0;0;1460;33;0;0;0;33;11;0;0;0;11
7/10/2020;50-59;1120;0;0;0;1120;80;0;0;0;80;21;0;0;0;21
7/10/2020;60-69;728;0;0;0;728;76;0;0;0;76;37;0;0;0;37
7/10/2020;70-80+;595;0;0;0;595;141;0;0;0;141;97;0;0;0;97
8/10/2020;0-19;838;0;0;0;838;11;0;0;0;11;3;0;0;0;3
8/10/2020;20-39;4558;0;0;0;4558;68;0;0;0;68;6;0;0;0;6
8/10/2020;40-49;1583;0;0;0;1583;45;0;0;0;45;9;0;0;0;9
8/10/2020;50-59;1282;0;0;0;1282;91;0;0;0;91;16;0;0;0;16
8/10/2020;60-69;767;0;0;0;767;99;0;0;0;99;45;0;0;0;45
8/10/2020;70-80+;645;0;0;0;645;127;0;0;0;127;97;0;0;0;97
9/10/2020;0-19;665;0;0;0;665;10;0;0;0;10;6;0;0;0;6
9/10/2020;20-39;3830;0;0;0;3830;44;0;0;0;44;4;0;0;0;4
9/10/2020;40-49;1311;0;0;0;1311;38;0;0;0;38;3;0;0;0;3
9/10/2020;50-59;1125;0;0;0;1125;61;0;0;0;61;24;0;0;0;24
9/10/2020;60-69;724;0;0;0;724;90;0;0;0;90;37;0;0;0;37
9/10/2020;70-80+;577;0;0;0;577;131;0;0;0;131;107;0;0;0;107
10/10/2020;0-19;587;0;0;0;587;10;0;0;0;10;1;0;0;0;1
10/10/2020;20-39;3091;0;0;0;3091;48;0;0;0;48;5;0;0;0;5
10/10/2020;40-49;992;0;0;0;992;47;0;0;0;47;10;0;0;0;10
10/10/2020;50-59;781;0;0;0;781;68;0;0;0;68;25;0;0;0;25
10/10/2020;60-69;450;0;0;0;450;87;0;0;0;87;52;0;0;0;52
10/10/2020;70-80+;314;0;0;0;314;137;0;0;0;137;109;0;0;0;109
11/10/2020;0-19;479;0;0;0;479;12;0;0;0;12;2;0;0;0;2
11/10/2020;20-39;2286;0;0;0;2286;66;0;0;0;66;11;0;0;0;11
11/10/2020;40-49;805;0;0;0;805;49;0;0;0;49;11;0;0;0;11
11/10/2020;50-59;698;0;0;0;698;61;0;0;0;61;19;0;0;0;19
11/10/2020;60-69;472;1;0;0;473;87;0;0;0;87;41;0;0;0;41
11/10/2020;70-80+;412;0;0;0;412;133;0;0;0;133;128;0;0;0;128
12/10/2020;0-19;396;0;0;0;396;13;0;0;0;13;0;0;0;0;0
12/10/2020;20-39;1842;0;0;0;1842;63;0;0;0;63;9;0;0;0;9
12/10/2020;40-49;708;0;0;0;708;41;0;0;0;41;13;0;0;0;13
12/10/2020;50-59;542;0;0;0;542;77;0;0;0;77;22;0;0;0;22
12/10/2020;60-69;363;0;0;0;363;86;0;0;0;86;49;0;0;0;49
12/10/2020;70-80+;299;0;0;0;299;111;0;0;0;111;114;0;0;0;114
13/10/2020;0-19;619;0;0;0;619;14;0;0;0;14;0;0;0;0;0
13/10/2020;20-39;3294;0;0;0;3294;58;0;0;0;58;10;0;0;0;10
13/10/2020;40-49;1225;0;0;0;1225;57;0;0;0;57;8;0;0;0;8
13/10/2020;50-59;935;0;0;0;935;96;0;0;0;96;28;0;0;0;28
13/10/2020;60-69;564;0;0;0;564;100;0;0;0;100;47;0;0;0;47
13/10/2020;70-80+;481;0;0;0;481;161;0;0;0;161;119;0;0;0;119
14/10/2020;0-19;681;0;0;0;681;21;0;0;0;21;0;0;0;0;0
14/10/2020;20-39;3896;0;0;0;3896;80;0;0;0;80;3;0;0;0;3
14/10/2020;40-49;1344;0;0;0;1344;56;0;0;0;56;8;0;0;0;8
14/10/2020;50-59;1088;0;0;0;1088;91;0;0;0;91;22;0;0;0;22
14/10/2020;60-69;720;0;0;0;720;105;0;0;0;105;46;0;0;0;46
14/10/2020;70-80+;596;0;0;0;596;150;0;0;0;150;105;0;0;0;105
15/10/2020;0-19;853;0;0;0;853;20;0;0;0;20;0;0;0;0;0
15/10/2020;20-39;4331;0;0;0;4331;61;0;0;0;61;10;0;0;0;10
15/10/2020;40-49;1457;0;0;0;1457;44;0;0;0;44;14;0;0;0;14
15/10/2020;50-59;1195;0;0;0;1195;80;0;0;0;80;22;0;0;0;22
15/10/2020;60-69;755;0;0;0;755;119;0;0;0;119;49;0;0;0;49
15/10/2020;70-80+;641;0;0;0;641;196;0;0;0;196;107;0;0;0;107
16/10/2020;0-19;776;0;0;0;776;9;0;0;0;9;3;0;0;0;3
16/10/2020;20-39;4300;0;0;0;4300;52;0;0;0;52;10;0;0;0;10
16/10/2020;40-49;1539;0;0;0;1539;24;0;0;0;24;10;0;0;0;10
16/10/2020;50-59;1220;0;0;0;1220;66;0;0;0;66;30;0;0;0;30
16/10/2020;60-69;716;0;0;0;716;105;1;0;0;106;57;0;0;0;57
16/10/2020;70-80+;671;0;0;0;671;159;0;0;0;159;102;0;0;0;102
17/10/2020;0-19;779;0;0;0;779;8;0;0;0;8;2;0;0;0;2
17/10/2020;20-39;3556;0;0;0;3556;53;0;0;0;53;7;0;0;0;7
17/10/2020;40-49;1219;0;0;0;1219;40;0;0;0;40;12;0;0;0;12
17/10/2020;50-59;1013;0;0;0;1013;72;0;0;0;72;16;0;0;0;16
17/10/2020;60-69;595;0;0;0;595;82;0;0;0;82;48;0;0;0;48
17/10/2020;70-80+;551;0;0;0;551;157;0;0;0;157;117;0;0;0;117
18/10/2020;0-19;484;0;0;0;484;14;0;0;0;14;0;0;0;0;0
18/10/2020;20-39;2530;0;0;0;2530;52;0;0;0;52;6;0;0;0;6
18/10/2020;40-49;940;0;0;0;940;44;0;0;0;44;8;0;0;0;8
18/10/2020;50-59;791;0;0;0;791;70;0;0;0;70;25;0;0;0;25
18/10/2020;60-69;497;0;0;0;497;84;0;0;0;84;34;0;0;0;34
18/10/2020;70-80+;443;0;0;0;443;164;0;0;0;164;109;0;0;0;109
19/10/2020;0-19;796;0;0;0;796;10;0;0;0;10;0;0;0;0;0
19/10/2020;20-39;4275;0;0;0;4275;72;0;0;0;72;7;0;0;0;7
19/10/2020;40-49;1603;0;0;0;1603;61;0;0;0;61;9;0;0;0;9
19/10/2020;50-59;1244;0;0;0;1244;83;0;0;0;83;22;0;0;0;22
19/10/2020;60-69;771;0;0;0;771;113;0;0;0;113;44;0;0;0;44
19/10/2020;70-80+;642;0;0;0;642;193;0;0;0;193;125;0;0;0;125
20/10/2020;0-19;909;0;0;0;909;12;0;0;0;12;0;0;0;0;0
20/10/2020;20-39;4774;1;0;0;4775;54;0;0;0;54;12;0;0;0;12
20/10/2020;40-49;1598;0;0;0;1598;46;0;0;0;46;12;0;0;0;12
20/10/2020;50-59;1373;0;0;0;1373;92;0;0;0;92;19;0;0;0;19
20/10/2020;60-69;797;0;0;0;797;123;0;0;0;123;39;0;0;0;39
20/10/2020;70-80+;689;0;0;0;689;209;0;0;0;209;124;0;0;0;124
21/10/2020;0-19;976;0;0;0;976;14;0;0;0;14;5;0;0;0;5
21/10/2020;20-39;4902;0;0;0;4902;48;0;0;0;48;7;0;0;0;7
21/10/2020;40-49;1750;0;0;0;1750;48;0;0;0;48;12;0;0;0;12
21/10/2020;50-59;1460;0;0;0;1460;78;0;0;0;78;18;0;0;0;18
21/10/2020;60-69;862;0;0;0;862;103;0;0;0;103;52;0;0;0;52
21/10/2020;70-80+;670;0;0;0;670;155;0;0;0;155;113;0;0;0;113
22/10/2020;0-19;837;0;0;0;837;14;0;0;0;14;3;0;0;0;3
22/10/2020;20-39;4489;0;0;0;4489;53;0;0;0;53;10;0;0;0;10
22/10/2020;40-49;1585;0;0;0;1585;48;0;0;0;48;10;0;0;0;10
22/10/2020;50-59;1316;0;0;0;1316;94;0;0;0;94;16;0;0;0;16
22/10/2020;60-69;796;0;0;0;796;103;0;0;0;103;48;0;0;0;48
22/10/2020;70-80+;622;1;0;0;623;159;0;0;0;159;104;0;0;0;104
23/10/2020;0-19;867;0;0;0;867;7;0;0;0;7;3;0;0;0;3
23/10/2020;20-39;4420;0;0;0;4420;57;0;0;0;57;15;0;0;0;15
23/10/2020;40-49;1621;0;0;0;1621;56;0;0;0;56;7;0;0;0;7
23/10/2020;50-59;1350;0;0;0;1350;71;0;0;0;71;20;0;0;0;20
23/10/2020;60-69;822;0;0;0;822;93;0;0;0;93;54;0;0;0;54
23/10/2020;70-80+;628;0;0;0;628;171;0;0;0;171;141;0;0;0;141
24/10/2020;0-19;532;0;0;0;532;13;0;0;0;13;2;0;0;0;2
24/10/2020;20-39;2542;0;0;0;2542;61;0;0;0;61;10;0;0;0;10
24/10/2020;40-49;919;0;0;0;919;60;0;0;0;60;14;0;0;0;14
24/10/2020;50-59;701;0;0;0;701;59;0;0;0;59;20;0;0;0;20
24/10/2020;60-69;456;0;0;0;456;95;0;0;0;95;57;0;0;0;57
24/10/2020;70-80+;350;0;0;0;350;154;0;0;0;154;110;0;0;0;110
25/10/2020;0-19;563;0;0;0;563;16;0;0;0;16;1;0;0;0;1
25/10/2020;20-39;2716;0;0;0;2716;43;0;0;0;43;12;0;0;0;12
25/10/2020;40-49;972;0;0;0;972;43;0;0;0;43;10;0;0;0;10
25/10/2020;50-59;870;0;0;0;870;86;0;0;0;86;21;0;0;0;21
25/10/2020;60-69;610;0;0;0;610;102;0;0;0;102;51;0;0;0;51
25/10/2020;70-80+;467;0;0;0;467;167;0;0;0;167;115;0;0;0;115
26/10/2020;0-19;843;0;0;0;843;9;0;0;0;9;0;0;0;0;0
26/10/2020;20-39;4528;0;0;0;4528;47;0;0;0;47;5;0;0;0;5
26/10/2020;40-49;1532;0;0;0;1532;53;0;0;0;53;12;0;0;0;12
26/10/2020;50-59;1318;0;0;0;1318;91;0;0;0;91;31;0;0;0;31
26/10/2020;60-69;704;0;0;0;704;123;0;0;0;123;46;0;0;0;46
26/10/2020;70-80+;570;0;0;0;570;195;0;0;0;195;127;0;0;0;127
27/10/2020;0-19;878;0;0;0;878;19;0;0;0;19;0;0;0;0;0
27/10/2020;20-39;4382;0;0;0;4382;76;0;0;0;76;13;0;0;0;13
27/10/2020;40-49;1540;0;0;0;1540;63;0;0;0;63;17;0;0;0;17
27/10/2020;50-59;1350;0;0;0;1350;105;0;0;0;105;28;0;0;0;28
27/10/2020;60-69;810;0;0;0;810;146;0;0;0;146;51;0;0;0;51
27/10/2020;70-80+;628;0;0;0;628;221;0;0;0;221;111;0;0;0;111
28/10/2020;0-19;849;0;0;0;849;19;0;0;0;19;1;0;0;0;1
28/10/2020;20-39;4212;0;0;0;4212;73;0;0;0;73;11;0;0;0;11
28/10/2020;40-49;1527;0;0;0;1527;44;0;0;0;44;7;0;0;0;7
28/10/2020;50-59;1200;0;0;0;1200;89;0;0;0;89;23;0;0;0;23
28/10/2020;60-69;737;0;0;0;737;125;0;0;0;125;50;0;0;0;50
28/10/2020;70-80+;577;0;0;0;577;219;0;0;0;219;117;0;0;0;117
29/10/2020;0-19;908;0;0;0;908;12;0;0;0;12;3;0;0;0;3
29/10/2020;20-39;4500;0;0;0;4500;48;0;0;0;48;12;0;0;0;12
29/10/2020;40-49;1609;0;0;0;1609;46;0;0;0;46;13;0;0;0;13
29/10/2020;50-59;1281;0;0;0;1281;82;0;0;0;82;31;0;0;0;31
29/10/2020;60-69;787;0;0;0;787;117;0;0;0;117;46;0;0;0;46
29/10/2020;70-80+;663;0;0;0;663;183;0;0;0;183;130;0;0;0;130
30/10/2020;0-19;854;0;0;0;854;20;0;0;0;20;0;0;0;0;0
30/10/2020;20-39;4292;0;0;0;4292;58;0;0;0;58;12;0;0;0;12
30/10/2020;40-49;1483;0;0;0;1483;44;0;0;0;44;6;0;0;0;6
30/10/2020;50-59;1199;0;0;0;1199;77;0;0;0;77;30;0;0;0;30
30/10/2020;60-69;824;0;0;0;824;103;0;0;0;103;56;0;0;0;56
30/10/2020;70-80+;725;0;0;0;725;206;0;0;0;206;120;0;0;0;120
31/10/2020;0-19;817;0;0;0;817;5;0;0;0;5;1;0;0;0;1
31/10/2020;20-39;3713;0;0;0;3713;44;0;0;0;44;10;0;0;0;10
31/10/2020;40-49;1317;0;0;0;1317;41;0;0;0;41;9;0;0;0;9
31/10/2020;50-59;1130;0;0;0;1130;64;0;0;0;64;21;0;0;0;21
31/10/2020;60-69;737;0;0;0;737;96;0;0;0;96;48;0;0;0;48
31/10/2020;70-80+;666;0;0;0;666;145;0;0;0;145;112;0;0;0;112
1/11/2020;0-19;475;0;0;0;475;10;0;0;0;10;1;0;0;0;1
1/11/2020;20-39;2341;0;0;0;2341;39;0;0;0;39;6;0;0;0;6
1/11/2020;40-49;849;0;0;0;849;34;0;0;0;34;5;0;0;0;5
1/11/2020;50-59;648;0;0;0;648;77;0;0;0;77;25;0;0;0;25
1/11/2020;60-69;490;0;0;0;490;89;0;0;0;89;43;0;0;0;43
1/11/2020;70-80+;365;0;0;0;365;152;0;0;0;152;111;0;0;0;111
2/11/2020;0-19;649;0;0;0;649;12;0;0;0;12;6;0;0;0;6
2/11/2020;20-39;2539;1;0;0;2540;35;0;0;0;35;13;0;0;0;13
2/11/2020;40-49;1009;0;0;0;1009;42;0;0;0;42;11;0;0;0;11
2/11/2020;50-59;760;0;0;0;760;62;0;0;0;62;28;0;0;0;28
2/11/2020;60-69;529;0;0;0;529;79;0;0;0;79;36;0;0;0;36
2/11/2020;70-80+;460;0;0;0;460;148;0;0;0;148;125;0;0;0;125
3/11/2020;0-19;820;0;0;0;820;13;0;0;0;13;0;0;0;0;0
3/11/2020;20-39;4176;0;0;0;4176;54;0;0;0;54;7;0;0;0;7
3/11/2020;40-49;1535;0;0;0;1535;58;0;0;0;58;13;0;0;0;13
3/11/2020;50-59;1237;0;0;0;1237;74;0;0;0;74;26;0;0;0;26
3/11/2020;60-69;792;0;0;0;792;95;0;0;0;95;41;0;0;0;41
3/11/2020;70-80+;640;0;0;0;640;150;0;0;0;150;152;0;0;0;152
4/11/2020;0-19;824;0;0;0;824;9;0;0;0;9;1;0;0;0;1
4/11/2020;20-39;4228;0;0;0;4228;46;0;0;0;46;8;0;0;0;8
4/11/2020;40-49;1501;0;0;0;1501;34;0;0;0;34;16;0;0;0;16
4/11/2020;50-59;1291;0;0;0;1291;72;0;0;0;72;31;0;0;0;31
4/11/2020;60-69;804;0;0;0;804;94;0;0;0;94;53;0;0;0;53
4/11/2020;70-80+;634;0;0;0;634;157;0;0;0;157;143;0;0;0;143
5/11/2020;0-19;909;0;0;0;909;12;0;0;0;12;1;0;0;0;1
5/11/2020;20-39;4643;0;0;0;4643;47;0;0;0;47;14;0;0;0;14
5/11/2020;40-49;1643;0;0;0;1643;43;0;0;0;43;10;0;0;0;10
5/11/2020;50-59;1358;0;0;0;1358;80;0;0;0;80;28;0;0;0;28
5/11/2020;60-69;776;0;0;0;776;90;0;0;0;90;43;0;0;0;43
5/11/2020;70-80+;662;0;0;0;662;149;0;0;0;149;115;0;0;0;115
6/11/2020;0-19;797;0;0;0;797;11;0;0;0;11;0;0;0;0;0
6/11/2020;20-39;4167;0;0;0;4167;40;0;0;0;40;5;0;0;0;5
6/11/2020;40-49;1486;0;0;0;1486;37;0;0;0;37;8;0;0;0;8
6/11/2020;50-59;1268;0;0;0;1268;70;0;0;0;70;31;0;0;0;31
6/11/2020;60-69;738;0;0;0;738;91;0;0;0;91;42;0;0;0;42
6/11/2020;70-80+;680;0;0;0;680;143;0;0;0;143;126;0;0;0;126
7/11/2020;0-19;739;0;0;0;739;8;0;0;0;8;1;0;0;0;1
7/11/2020;20-39;3418;0;0;0;3418;36;0;0;0;36;4;0;0;0;4
7/11/2020;40-49;1265;0;0;0;1265;33;0;0;0;33;8;0;0;0;8
7/11/2020;50-59;1033;0;0;0;1033;66;0;0;0;66;17;0;0;0;17
7/11/2020;60-69;709;0;0;0;709;71;0;0;0;71;52;0;0;0;52
7/11/2020;70-80+;534;0;0;0;534;131;0;0;0;131;137;0;0;0;137
8/11/2020;0-19;590;0;0;0;590;6;0;0;0;6;2;0;0;0;2
8/11/2020;20-39;2580;0;0;0;2580;41;0;0;0;41;7;0;0;0;7
8/11/2020;40-49;875;0;0;0;875;27;0;0;0;27;9;0;0;0;9
8/11/2020;50-59;822;0;0;0;822;47;0;0;0;47;26;0;0;0;26
8/11/2020;60-69;479;0;0;0;479;78;0;0;0;78;44;0;0;0;44
8/11/2020;70-80+;465;0;0;0;465;138;0;0;0;138;101;0;0;0;101
9/11/2020;0-19;816;0;0;0;816;7;0;0;0;7;2;0;0;0;2
9/11/2020;20-39;4141;0;0;0;4141;54;0;0;0;54;7;0;0;0;7
9/11/2020;40-49;1487;0;0;0;1487;38;0;0;0;38;11;0;0;0;11
9/11/2020;50-59;1233;0;0;0;1233;70;0;0;0;70;16;0;0;0;16
9/11/2020;60-69;800;0;0;0;800;92;0;0;0;92;44;0;0;0;44
9/11/2020;70-80+;608;0;0;0;608;192;0;0;0;192;109;0;0;0;109
10/11/2020;0-19;790;0;0;0;790;10;0;0;0;10;1;0;0;0;1
10/11/2020;20-39;3872;0;0;0;3872;45;0;0;0;45;3;0;0;0;3
10/11/2020;40-49;1376;0;0;0;1376;37;0;0;0;37;12;0;0;0;12
10/11/2020;50-59;1145;0;0;0;1145;60;0;0;0;60;18;0;0;0;18
10/11/2020;60-69;764;0;0;0;764;77;0;0;0;77;48;0;0;0;48
10/11/2020;70-80+;640;0;0;0;640;150;0;0;0;150;123;0;0;0;123
11/11/2020;0-19;852;0;0;0;852;12;0;0;0;12;0;0;0;0;0
11/11/2020;20-39;4010;0;0;0;4010;41;0;0;0;41;10;0;0;0;10
11/11/2020;40-49;1357;0;0;0;1357;34;0;0;0;34;11;0;0;0;11
11/11/2020;50-59;1164;0;0;0;1164;72;0;0;0;72;26;0;0;0;26
11/11/2020;60-69;696;0;0;0;696;62;0;0;0;62;35;0;0;0;35
11/11/2020;70-80+;559;0;0;0;559;126;0;0;0;126;121;0;0;0;121
12/11/2020;0-19;909;0;0;0;909;13;0;0;0;13;3;0;0;0;3
12/11/2020;20-39;4226;0;0;0;4226;56;0;0;0;56;9;0;0;0;9
12/11/2020;40-49;1461;0;0;0;1461;53;0;0;0;53;10;0;0;0;10
12/11/2020;50-59;1201;0;0;0;1201;77;0;0;0;77;35;0;0;0;35
12/11/2020;60-69;713;0;0;0;713;99;0;0;0;99;45;0;0;0;45
12/11/2020;70-80+;672;0;0;0;672;178;0;0;0;178;126;0;0;0;126
13/11/2020;0-19;806;0;0;0;806;8;0;0;0;8;0;0;0;0;0
13/11/2020;20-39;3902;0;0;0;3902;44;0;0;0;44;10;0;0;0;10
13/11/2020;40-49;1407;0;0;0;1407;36;0;0;0;36;8;0;0;0;8
13/11/2020;50-59;1232;0;0;0;1232;73;0;0;0;73;28;0;0;0;28
13/11/2020;60-69;779;0;0;0;779;108;0;0;0;108;49;0;0;0;49
13/11/2020;70-80+;686;0;0;0;686;151;0;0;0;151;109;0;0;0;109
14/11/2020;0-19;756;0;0;0;756;6;0;0;0;6;1;0;0;0;1
14/11/2020;20-39;3039;0;0;0;3039;26;0;0;0;26;11;0;0;0;11
14/11/2020;40-49;1216;0;0;0;1216;36;0;0;0;36;10;0;0;0;10
14/11/2020;50-59;1030;0;0;0;1030;64;0;0;0;64;27;0;0;0;27
14/11/2020;60-69;694;0;0;0;694;80;0;0;0;80;37;0;0;0;37
14/11/2020;70-80+;607;0;0;0;607;133;0;0;0;133;124;0;0;0;124
15/11/2020;0-19;499;0;0;0;499;8;0;0;0;8;2;0;0;0;2
15/11/2020;20-39;2052;0;0;0;2052;41;0;0;0;41;6;0;0;0;6
15/11/2020;40-49;713;0;0;0;713;42;0;0;0;42;13;0;0;0;13
15/11/2020;50-59;671;0;0;0;671;63;0;0;0;63;25;0;0;0;25
15/11/2020;60-69;477;0;0;0;477;86;0;0;0;86;44;0;0;0;44
15/11/2020;70-80+;426;0;0;0;426;119;0;0;0;119;141;0;0;0;141
16/11/2020;0-19;586;0;0;0;586;7;0;0;0;7;1;0;0;0;1
16/11/2020;20-39;2222;0;0;0;2222;37;0;0;0;37;13;0;0;0;13
16/11/2020;40-49;831;0;0;0;831;38;0;0;0;38;6;0;0;0;6
16/11/2020;50-59;682;0;0;0;682;80;0;0;0;80;27;0;0;0;27
16/11/2020;60-69;442;0;0;0;442;94;0;0;0;94;39;0;0;0;39
16/11/2020;70-80+;400;0;0;0;400;175;0;0;0;175;135;0;0;0;135
17/11/2020;0-19;972;0;0;0;972;6;0;0;0;6;3;0;0;0;3
17/11/2020;20-39;4317;0;0;0;4317;63;0;0;0;63;9;0;0;0;9
17/11/2020;40-49;1574;0;0;0;1574;41;0;0;0;41;10;0;0;0;10
17/11/2020;50-59;1230;0;0;0;1230;80;0;0;0;80;26;0;0;0;26
17/11/2020;60-69;797;0;0;0;797;96;0;0;0;96;43;0;0;0;43
17/11/2020;70-80+;666;0;0;0;666;175;0;0;0;175;97;0;0;0;97
18/11/2020;0-19;816;0;0;0;816;11;0;0;0;11;1;0;0;0;1
18/11/2020;20-39;3910;0;0;0;3910;55;0;0;0;55;13;0;0;0;13
18/11/2020;40-49;1284;0;0;0;1284;41;0;0;0;41;10;0;0;0;10
18/11/2020;50-59;1127;0;0;0;1127;77;0;0;0;77;24;0;0;0;24
18/11/2020;60-69;727;0;0;0;727;101;0;0;0;101;46;0;0;0;46
18/11/2020;70-80+;615;0;0;0;615;132;0;0;0;132;121;0;0;0;121
19/11/2020;0-19;1050;0;0;0;1050;11;0;0;0;11;0;0;0;0;0
19/11/2020;20-39;4891;0;0;0;4891;56;0;0;0;56;6;0;0;0;6
19/11/2020;40-49;1614;0;0;0;1614;47;0;0;0;47;7;0;0;0;7
19/11/2020;50-59;1440;0;0;0;1440;73;0;0;0;73;27;0;0;0;27
19/11/2020;60-69;911;0;0;0;911;97;0;0;0;97;42;0;0;0;42
19/11/2020;70-80+;879;0;0;0;879;187;0;0;0;187;135;0;0;0;135
20/11/2020;0-19;1205;0;0;0;1205;18;0;0;0;18;1;0;0;0;1
20/11/2020;20-39;5592;0;0;0;5592;53;0;0;0;53;9;0;0;0;9
20/11/2020;40-49;1824;0;0;0;1824;46;0;0;0;46;13;0;0;0;13
20/11/2020;50-59;1670;0;0;0;1670;93;0;0;0;93;22;0;0;0;22
20/11/2020;60-69;1043;0;0;0;1043;89;0;0;0;89;46;0;0;0;46
20/11/2020;70-80+;1024;0;0;0;1024;161;0;0;0;161;122;0;0;0;122
21/11/2020;0-19;864;0;0;0;864;8;0;0;0;8;0;0;0;0;0
21/11/2020;20-39;4057;0;0;0;4057;46;0;0;0;46;14;0;0;0;14
21/11/2020;40-49;1366;0;0;0;1366;34;0;0;0;34;15;0;0;0;15
21/11/2020;50-59;1135;0;0;0;1135;87;0;0;0;87;21;0;0;0;21
21/11/2020;60-69;797;0;0;0;797;90;0;0;0;90;59;0;0;0;59
21/11/2020;70-80+;705;0;0;0;705;154;0;0;0;154;121;0;0;0;121
22/11/2020;0-19;366;0;0;0;366;12;0;0;0;12;1;0;0;0;1
22/11/2020;20-39;1611;0;0;0;1611;43;0;0;0;43;8;0;0;0;8
22/11/2020;40-49;633;0;0;0;633;48;0;0;0;48;5;0;0;0;5
22/11/2020;50-59;581;0;0;0;581;79;0;0;0;79;30;0;0;0;30
22/11/2020;60-69;380;0;0;0;380;82;0;0;0;82;52;0;0;0;52
22/11/2020;70-80+;345;0;0;0;345;142;0;0;0;142;128;0;0;0;128
23/11/2020;0-19;820;0;0;0;820;13;0;0;0;13;2;0;0;0;2
23/11/2020;20-39;4452;0;0;0;4452;57;0;0;0;57;10;0;0;0;10
23/11/2020;40-49;1534;0;0;0;1534;52;0;0;0;52;13;0;0;0;13
23/11/2020;50-59;1261;0;0;0;1261;69;0;0;0;69;19;0;0;0;19
23/11/2020;60-69;744;0;0;0;744;111;0;0;0;111;56;0;0;0;56
23/11/2020;70-80+;685;0;0;0;685;195;0;0;0;195;117;0;0;0;117
24/11/2020;0-19;959;0;0;0;959;11;0;0;0;11;1;0;0;0;1
24/11/2020;20-39;4523;0;0;0;4523;56;0;0;0;56;12;0;0;0;12
24/11/2020;40-49;1544;0;0;0;1544;47;0;0;0;47;5;0;0;0;5
24/11/2020;50-59;1331;0;0;0;1331;87;0;0;0;87;19;0;0;0;19
24/11/2020;60-69;800;0;0;0;800;88;0;0;0;88;63;0;0;0;63
24/11/2020;70-80+;655;0;0;0;655;178;0;0;0;178;132;0;0;0;132
25/11/2020;0-19;947;0;0;0;947;8;0;0;0;8;3;0;0;0;3
25/11/2020;20-39;4789;0;0;0;4789;44;0;0;0;44;9;0;0;0;9
25/11/2020;40-49;1686;0;1;0;1687;47;0;0;0;47;12;0;0;0;12
25/11/2020;50-59;1308;0;0;0;1308;71;0;0;0;71;20;0;0;0;20
25/11/2020;60-69;812;0;0;0;812;104;0;0;0;104;42;0;0;0;42
25/11/2020;70-80+;664;0;0;0;664;145;0;0;0;145;119;0;0;0;119
26/11/2020;0-19;971;0;0;0;971;11;0;0;0;11;3;0;0;0;3
26/11/2020;20-39;4520;0;0;0;4520;46;0;0;0;46;11;0;0;0;11
26/11/2020;40-49;1548;0;0;0;1548;47;0;0;0;47;15;0;0;0;15
26/11/2020;50-59;1281;0;0;0;1281;68;0;0;0;68;17;0;0;0;17
26/11/2020;60-69;822;0;0;0;822;117;0;0;0;117;50;0;0;0;50
26/11/2020;70-80+;698;0;0;0;698;167;0;0;0;167;136;0;0;0;136
27/11/2020;0-19;929;0;0;0;929;27;0;0;0;27;0;0;0;0;0
27/11/2020;20-39;4354;0;0;0;4354;56;0;0;0;56;10;0;0;0;10
27/11/2020;40-49;1510;0;0;0;1510;33;0;0;0;33;6;0;0;0;6
27/11/2020;50-59;1326;0;0;0;1326;66;0;0;0;66;25;0;0;0;25
27/11/2020;60-69;811;0;0;0;811;79;0;0;0;79;59;0;0;0;59
27/11/2020;70-80+;657;0;0;0;657;150;0;0;0;150;131;0;0;0;131
28/11/2020;0-19;710;0;0;0;710;9;0;0;0;9;1;0;0;0;1
28/11/2020;20-39;3088;0;0;0;3088;45;0;0;0;45;9;0;0;0;9
28/11/2020;40-49;1146;0;0;0;1146;44;0;0;0;44;10;0;0;0;10
28/11/2020;50-59;987;0;0;0;987;56;0;0;0;56;25;0;0;0;25
28/11/2020;60-69;610;0;0;0;610;74;0;0;0;74;47;0;0;0;47
28/11/2020;70-80+;527;0;0;0;527;147;0;0;0;147;127;0;0;0;127
29/11/2020;0-19;443;0;0;0;443;12;0;0;0;12;2;0;0;0;2
29/11/2020;20-39;1983;0;0;0;1983;48;0;0;0;48;7;0;0;0;7
29/11/2020;40-49;681;0;0;0;681;40;0;0;0;40;12;0;0;0;12
29/11/2020;50-59;646;0;0;0;646;65;0;0;0;65;25;0;0;0;25
29/11/2020;60-69;440;0;0;0;440;90;0;0;0;90;46;0;0;0;46
29/11/2020;70-80+;359;0;0;0;359;129;0;0;0;129;119;0;0;0;119
30/11/2020;0-19;748;0;0;0;748;11;0;0;0;11;2;0;0;0;2
30/11/2020;20-39;3955;0;0;0;3955;53;0;0;0;53;10;0;0;0;10
30/11/2020;40-49;1455;0;0;0;1455;44;0;0;0;44;6;0;0;0;6
